id	Degree	Closeness	Betweenness	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASVF_290	273	0.0021505376344086	19.8986022297775	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Alternaria	s__metachromatica
ASVF_291	281	0.00218818380743982	25.9816378170471	k__Fungi	p__Rozellomycota	c__Rozellomycotina_cls_Incertae_sedis	o__GS07	NA	NA	NA
ASVF_292	336	0.00248756218905473	31.6776805758966	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	g__Trichoderma	s__turrialbense
ASVF_293	327	0.0024330900243309	27.8447659194166	k__Fungi	p__Chytridiomycota	NA	NA	NA	NA	NA
ASVF_294	340	0.00251256281407035	37.493968799101	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Dermateaceae	g__Oculimacula	s__yallundae
ASVF_295	313	0.00235294117647059	22.6016348826609	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_296	298	0.00227272727272727	22.6204874979151	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Fusarium	s__solani
ASVF_299	339	0.0025062656641604	29.803852722184	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_3	345	0.00254452926208651	33.7121778034636	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Fusarium	s__oxysporum
ASVF_30	341	0.00251889168765743	36.2683282404305	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	g__Cistella	s__albidolutea
ASVF_300	332	0.00246305418719212	28.226852875194	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Melanommataceae	NA	NA
ASVF_301	268	0.00212765957446809	20.4178757320815	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Setophoma	s__terrestris
ASVF_304	304	0.00230414746543779	23.1978139646025	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	NA	NA	NA
ASVF_306	328	0.0024390243902439	27.6934913882232	k__Fungi	p__Mucoromycota	c__Mucoromycetes	o__Mucorales	f__Mucoraceae	g__Mucor	s__hiemalis
ASVF_307	326	0.00242718446601942	32.5007372817637	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Rhexocercosporidium	NA
ASVF_308	289	0.0022271714922049	28.162996903858	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASVF_309	305	0.0023094688221709	24.8967820333661	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Erythrobasidiales	f__Erythrobasidiales_fam_Incertae_sedis	g__Sakaguchia	s__lamellibrachiae
ASVF_31	339	0.0025062656641604	30.4254732268335	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Exophiala	s__equina
ASVF_310	280	0.00218340611353712	20.7314636529667	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Bipolaris	NA
ASVF_312	307	0.00232018561484919	27.6606924999092	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Thelebolales	f__Pseudeurotiaceae	g__Pseudeurotium	s__ovale
ASVF_313	273	0.0021505376344086	19.2455369257313	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__elongata
ASVF_315	273	0.0021505376344086	17.4779717019787	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	NA	NA	NA
ASVF_317	306	0.00231481481481481	23.6581508746095	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Funneliformis	s__caledonium
ASVF_318	259	0.00208768267223382	20.1396376736785	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_319	230	0.00196850393700787	15.3106622721494	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASVF_32	332	0.00246305418719212	29.1604807538824	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Trichosporonales	f__Trichosporonaceae	g__Apiotrichum	s__dulcitum
ASVF_320	212	0.00190114068441065	13.0488622851896	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	g__Cistella	NA
ASVF_321	319	0.00238663484486874	26.5029568543412	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Fusarium	s__solani
ASVF_322	318	0.00238095238095238	24.6941517921241	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_324	301	0.0022883295194508	24.8943348262171	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Setophoma	s__terrestris
ASVF_325	337	0.00249376558603491	29.4148247137145	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
ASVF_327	313	0.00235294117647059	25.0731342509797	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_328	308	0.00232558139534884	28.5499520820604	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Pyrenochaetopsis	s__leptospora
ASVF_329	290	0.00223214285714286	21.1796421797634	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	f__Rhizophydiales_fam_Incertae_sedis	g__Operculomyces	s__laminatus
ASVF_33	342	0.00252525252525253	30.4048269740162	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetales_fam_Incertae_sedis	g__Candida	s__sake
ASVF_330	346	0.00255102040816327	33.2553467563657	k__Fungi	p__Kickxellomycota	c__Kickxellomycetes	o__Kickxellales	f__Kickxellaceae	g__Ramicandelaber	s__fabisporus
ASVF_332	279	0.00217864923747277	21.9315562203224	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	g__Didymella	s__arachidicola
ASVF_333	327	0.0024330900243309	29.9617521688433	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_334	313	0.00235294117647059	23.994410189797	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	NA
ASVF_335	301	0.0022883295194508	26.0229382082116	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__paraensis
ASVF_336	323	0.00240963855421687	26.0365570965859	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__elongata
ASVF_338	296	0.00226244343891403	20.9270592072036	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_339	309	0.00233100233100233	20.4300026990366	k__Fungi	p__Chytridiomycota	c__Rhizophlyctidomycetes	o__Rhizophlyctidales	f__Rhizophlyctidaceae	g__Rhizophlyctis	s__rosea
ASVF_34	246	0.00203252032520325	20.3842831783386	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASVF_340	311	0.00234192037470726	23.5846932123625	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Lasiosphaeriaceae	g__Schizothecium	s__glutinans
ASVF_343	243	0.00202020202020202	18.4823587301378	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	g__Neoascochyta	s__desmazieri
ASVF_346	303	0.00229885057471264	22.8031568437723	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Lasiosphaeriaceae	g__Cercophora	NA
ASVF_347	308	0.00232558139534884	24.0705791807366	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_35	343	0.00253164556962025	33.0486668916285	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Fusarium	s__culmorum
ASVF_353	340	0.00251256281407035	28.5224314167612	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	g__Trichoderma	s__lixii
ASVF_356	304	0.00230414746543779	26.7108906086473	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Onygenales_fam_Incertae_sedis	g__Chrysosporium	s__merdarium
ASVF_357	293	0.00224719101123596	23.6371164727249	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_358	317	0.00237529691211401	25.486957631275	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
ASVF_36	285	0.0022075055187638	24.4793463491641	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	g__Epicoccum	NA
ASVF_361	308	0.00232558139534884	24.8356035036782	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Clavicipitaceae	g__Metarhizium	s__carneum
ASVF_362	341	0.00251889168765743	33.7528648500743	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Cladophialophora	s__humicola
ASVF_363	313	0.00235294117647059	28.9194232538069	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	NA	NA	NA
ASVF_365	311	0.00234192037470726	24.9813883130155	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Debaryomycetaceae	g__Schwanniomyces	s__vanrijiae
ASVF_366	299	0.00227790432801822	24.5102755218521	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Lindgomycetaceae	g__Clohesyomyces	s__aquaticus
ASVF_367	316	0.0023696682464455	24.0965826944664	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_37	294	0.00225225225225225	25.2328562331695	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_370	333	0.00246913580246914	27.5173440326656	k__Fungi	p__Mucoromycota	c__Mucoromycetes	o__Mucorales	f__Cunninghamellaceae	g__Cunninghamella	s__elegans
ASVF_371	304	0.00230414746543779	27.2038073091847	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_372	321	0.00239808153477218	25.8215233986899	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__exigua
ASVF_373	308	0.00232558139534884	23.3776526132947	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Curvularia	s__lunata
ASVF_375	335	0.00248138957816377	28.9690803600157	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Tetracladium	NA
ASVF_377	288	0.00222222222222222	21.2989015575162	k__Fungi	p__Chytridiomycota	NA	NA	NA	NA	NA
ASVF_38	353	0.0025974025974026	34.1538515030153	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pyronemataceae	g__Pseudaleuria	NA
ASVF_380	317	0.00237529691211401	28.0163462693909	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_381	314	0.00235849056603774	30.726065247971	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Articulospora	NA
ASVF_382	334	0.00247524752475248	28.9136584108518	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Leohumicola	NA
ASVF_383	326	0.00242718446601942	29.2912367638071	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Lindgomycetaceae	g__Clohesyomyces	s__aquaticus
ASVF_385	320	0.00239234449760766	26.8947686314175	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Periconiaceae	g__Periconia	NA
ASVF_386	314	0.00235849056603774	25.3130158878021	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
ASVF_387	281	0.00218818380743982	20.950238733022	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Alternaria	s__metachromatica
ASVF_389	241	0.00201207243460765	13.6460440278363	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Heteroconium	NA
ASVF_393	284	0.00220264317180617	25.5214271317312	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryomycetes_ord_Incertae_sedis	f__Chrysozymaceae	g__Udeniozyma	s__ferulica
ASVF_395	333	0.00246913580246914	28.7809790473645	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Alternaria	s__chlamydosporigena
ASVF_4	354	0.00260416666666667	37.2259177809605	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Trichocomaceae	g__Talaromyces	s__sayulitensis
ASVF_40	330	0.00245098039215686	34.9152915561641	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Mycosphaerellaceae	g__Mycosphaerella	s__tassiana
ASVF_41	296	0.00226244343891403	26.3215034552273	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Trimorphomycetaceae	g__Saitozyma	s__podzolica
ASVF_412	313	0.00235294117647059	29.1044214731854	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	g__Vishniacozyma	s__victoriae
ASVF_414	280	0.00218340611353712	20.595803452976	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__gamsii
ASVF_416	304	0.00230414746543779	25.2588416606702	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	g__Plectosphaerella	s__cucumerina
ASVF_417	260	0.00209205020920502	19.3305880290936	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Myrmecridiales	f__Myrmecridiaceae	g__Myrmecridium	s__schulzeri
ASVF_42	323	0.00240963855421687	27.7911546893575	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Melanommataceae	NA	NA
ASVF_420	327	0.0024330900243309	28.8843211545142	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Melanommataceae	g__Herpotrichia	s__juniperi
ASVF_422	283	0.0021978021978022	24.9344166590813	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__elongata
ASVF_423	327	0.0024330900243309	29.1855142345413	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_424	297	0.00226757369614512	21.6977009841896	k__Fungi	p__Basidiomycota	c__Ustilaginomycetes	o__Ustilaginales	f__Ustilaginaceae	g__Ustilago	s__maydis
ASVF_429	300	0.00228310502283105	25.41737518308	k__Fungi	p__Basidiomycota	c__Tremellomycetes	NA	NA	NA	NA
ASVF_43	328	0.0024390243902439	30.0604470245654	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	g__Lachnum	NA
ASVF_432	339	0.0025062656641604	32.2040557952811	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Leptosphaeriaceae	g__Plenodomus	s__biglobosus
ASVF_433	328	0.0024390243902439	28.3139105014944	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Trichomeriaceae	g__Knufia	s__tsunedae
ASVF_434	313	0.00235294117647059	25.2667403447413	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_439	321	0.00239808153477218	31.0882320879748	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Thelebolales	f__Thelebolaceae	g__Thelebolus	s__spongiae
ASVF_44	325	0.00242130750605327	30.1624167624241	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymosphaeriaceae	NA	NA
ASVF_441	314	0.00235849056603774	23.6838683826113	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Phaffomycetaceae	g__Cyberlindnera	NA
ASVF_445	288	0.00222222222222222	23.7363832594	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	g__Vishniacozyma	s__tephrensis
ASVF_449	323	0.00240963855421687	27.7003484685577	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASVF_45	345	0.00254452926208651	34.5994442206047	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Exophiala	s__equina
ASVF_451	315	0.00236406619385343	25.6048423153918	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Coleophoma	NA
ASVF_452	261	0.00209643605870021	18.0207653517737	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideales	f__Aureobasidiaceae	g__Aureobasidium	s__pullulans
ASVF_46	282	0.00219298245614035	22.6671297943082	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Fusarium	NA
ASVF_460	227	0.00195694716242661	17.8105881164478	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Gibberella	s__tricincta
ASVF_461	309	0.00233100233100233	25.2228288356131	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Cystofilobasidiales	f__Mrakiaceae	g__Tausonia	s__pullulans
ASVF_465	277	0.00216919739696312	19.0658087440049	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Ascobolaceae	g__Ascobolus	NA
ASVF_467	271	0.00214132762312634	16.8109588348447	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Dictyosporiaceae	g__Dictyosporium	s__elegans
ASVF_468	314	0.00235849056603774	25.2743683319909	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_469	318	0.00238095238095238	28.7922752099665	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	NA	NA
ASVF_47	308	0.00232558139534884	28.311289767334	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Setophoma	s__terrestris
ASVF_473	339	0.0025062656641604	31.567348667559	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Trimorphomycetaceae	g__Saitozyma	s__podzolica
ASVF_48	328	0.0024390243902439	29.164122956524	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Tetracladium	s__marchalianum
ASVF_480	333	0.00246913580246914	27.9731573762406	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Sporormiaceae	g__Preussia	NA
ASVF_481	329	0.00244498777506112	29.5429909834816	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASVF_482	326	0.00242718446601942	28.6557640945556	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Ophiosphaerella	NA
ASVF_483	262	0.00210084033613445	17.4111737489465	k__Fungi	p__Rozellomycota	c__Rozellomycotina_cls_Incertae_sedis	o__GS07	NA	NA	NA
ASVF_49	325	0.00242130750605327	31.4582159478553	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Piskurozymaceae	g__Solicoccozyma	s__terricola
ASVF_494	254	0.00206611570247934	14.0983519541229	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Lasiosphaeriaceae	g__Podospora	NA
ASVF_5	329	0.00244498777506112	32.1507447737425	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASVF_50	264	0.00210970464135021	22.1133556938982	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Drechslera	NA
ASVF_504	293	0.00224719101123596	20.7816834985565	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Fusarium	s__concentricum
ASVF_51	357	0.0026246719160105	38.0867181858414	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	NA	NA
ASVF_519	319	0.00238663484486874	26.5203301804959	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Cadophora	s__luteo-olivacea
ASVF_52	354	0.00260416666666667	35.5798733027569	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Gibberella	s__zeae
ASVF_522	321	0.00239808153477218	30.0639562320374	k__Fungi	p__Rozellomycota	NA	NA	NA	NA	NA
ASVF_529	330	0.00245098039215686	26.9469412471291	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASVF_53	313	0.00235294117647059	31.4299561271269	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Pyrenochaetopsis	s__leptospora
ASVF_530	327	0.0024330900243309	29.7038442289241	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Rutstroemiaceae	NA	NA
ASVF_54	334	0.00247524752475248	27.3341461542027	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	f__Cantharellales_fam_Incertae_sedis	g__Minimedusa	s__polyspora
ASVF_55	297	0.00226757369614512	27.7109069057995	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Hymenoscyphus	s__menthae
ASVF_550	244	0.00202429149797571	16.0932834529963	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Lasiosphaeriaceae	g__Podospora	NA
ASVF_56	301	0.0022883295194508	25.4348219977056	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Tetracladium	s__marchalianum
ASVF_563	332	0.00246305418719212	27.819709072149	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Rhynchogastremataceae	g__Papiliotrema	s__terrestris
ASVF_568	313	0.00235294117647059	25.6508591392642	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Pezoloma	s__ciliifera
ASVF_57	312	0.00234741784037559	26.9466457757483	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Chaetomiaceae	g__Humicola	s__grisea
ASVF_572	317	0.00237529691211401	27.0027194977549	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Paraphoma	NA
ASVF_58	328	0.0024390243902439	29.9042311154957	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Microdochiaceae	g__Microdochium	s__colombiense
ASVF_59	297	0.00226757369614512	30.1317677521272	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Chaetothyriaceae	NA	NA
ASVF_593	278	0.00217391304347826	18.1111476791351	k__Fungi	p__Rozellomycota	c__Rozellomycotina_cls_Incertae_sedis	o__GS07	NA	NA	NA
ASVF_60	327	0.0024330900243309	25.9314302513639	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Bolbitiaceae	g__Agrocybe	s__pediades
ASVF_61	320	0.00239234449760766	27.9964021749532	k__Fungi	p__Olpidiomycota	c__Olpidiomycetes	o__Olpidiales	f__Olpidiaceae	g__Olpidium	s__brassicae
ASVF_612	289	0.0022271714922049	25.658351092655	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASVF_617	310	0.00233644859813084	24.0235266847842	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Holtermanniales	f__Holtermanniales_fam_Incertae_sedis	g__Holtermanniella	s__takashimae
ASVF_62	340	0.00251256281407035	33.3713410442749	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Lindgomycetaceae	g__Clohesyomyces	s__aquaticus
ASVF_63	333	0.00246913580246914	27.5445207328398	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pyronemataceae	g__Pseudaleuria	NA
ASVF_632	335	0.00248138957816377	31.4885517374905	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Tetracladium	NA
ASVF_64	350	0.00257731958762887	34.4343645513729	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Myrmecridiales	f__Myrmecridiaceae	g__Myrmecridium	s__schulzeri
ASVF_647	291	0.00223713646532438	22.9936889197283	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASVF_65	339	0.0025062656641604	31.2571606534383	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Filobasidiaceae	g__Naganishia	NA
ASVF_66	318	0.00238095238095238	29.7722604415484	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Cadophora	NA
ASVF_67	312	0.00234741784037559	25.8115628586742	k__Fungi	NA	NA	NA	NA	NA	NA
ASVF_677	331	0.00245700245700246	31.2547524426316	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Tetracladium	NA
ASVF_679	332	0.00246305418719212	27.9953371757555	k__Fungi	p__Ascomycota	c__Eurotiomycetes	NA	NA	NA	NA
ASVF_68	346	0.00255102040816327	32.6348733036372	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Alternaria	s__alternata
ASVF_69	343	0.00253164556962025	32.3349772307429	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	g__Plectosphaerella	s__cucumerina
ASVF_7	358	0.00263157894736842	36.5505460822463	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__minutissima
ASVF_70	246	0.00203252032520325	16.0212983014821	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Sporormiaceae	g__Preussia	s__terricola
ASVF_708	347	0.00255754475703325	35.3785417596763	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
ASVF_709	163	0.00173913043478261	8.03728735679485	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	NA	NA
ASVF_71	332	0.00246305418719212	33.4609419226402	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	g__Boeremia	s__exigua
ASVF_72	315	0.00236406619385343	26.1892926125361	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Bionectriaceae	g__Clonostachys	s__rosea
ASVF_728	332	0.00246305418719212	27.7319583045974	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Verrucariales	f__Verrucariaceae	NA	NA
ASVF_73	322	0.00240384615384615	31.346274156052	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASVF_737	335	0.00248138957816377	32.2234705803913	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Sclerostagonospora	NA
ASVF_74	338	0.0025	31.6828059297843	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Alternaria	s__chlamydosporigena
ASVF_748	141	0.0016750418760469	5.91076428351317	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Leptosphaeriaceae	g__Plenodomus	s__biglobosus
ASVF_75	338	0.0025	34.3356439096792	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Paraphoma	s__chrysanthemicola
